date,open,high,low,close,volume
2020-10-20 00:00:00+00:00,116.2,118.98,115.63,117.51,124423728
2020-10-21 00:00:00+00:00,116.67,118.705,116.45,116.87,89945980
2020-10-22 00:00:00+00:00,117.45,118.04,114.59,115.75,101987954
2020-10-23 00:00:00+00:00,116.39,116.55,114.28,115.04,82572645
2020-10-26 00:00:00+00:00,114.01,116.55,112.88,115.05,111850657
2020-10-27 00:00:00+00:00,115.49,117.28,114.5399,116.6,92276772
2020-10-28 00:00:00+00:00,115.05,115.43,111.1,111.2,143937823
2020-10-29 00:00:00+00:00,112.37,116.93,112.2,115.32,146129173
2020-10-30 00:00:00+00:00,111.06,111.99,107.72,108.86,190573476
2020-11-02 00:00:00+00:00,109.11,110.68,107.32,108.77,122866899
2020-11-03 00:00:00+00:00,109.66,111.49,108.73,110.44,107624448
2020-11-04 00:00:00+00:00,114.14,115.59,112.35,114.95,138235482
2020-11-05 00:00:00+00:00,117.95,119.62,116.8686,119.03,126387074
2020-11-06 00:00:00+00:00,118.32,119.2,116.13,118.69,114457922
2020-11-09 00:00:00+00:00,120.5,121.99,116.05,116.32,154515315
2020-11-10 00:00:00+00:00,115.55,117.59,114.13,115.97,138023390
2020-11-11 00:00:00+00:00,117.19,119.63,116.44,119.49,112294954
2020-11-12 00:00:00+00:00,119.62,120.53,118.57,119.21,103350674
2020-11-13 00:00:00+00:00,119.44,119.6717,117.87,119.26,81688586
2020-11-16 00:00:00+00:00,118.92,120.99,118.146,120.3,91183018
2020-11-17 00:00:00+00:00,119.55,120.6741,118.96,119.39,74270973
2020-11-18 00:00:00+00:00,118.61,119.82,118.0,118.03,76322111
2020-11-19 00:00:00+00:00,117.59,119.06,116.81,118.64,74112972
2020-11-20 00:00:00+00:00,118.64,118.77,117.29,117.34,73604287
2020-11-23 00:00:00+00:00,117.18,117.6202,113.75,113.85,127959318
2020-11-24 00:00:00+00:00,113.91,115.85,112.59,115.17,113226248
2020-11-25 00:00:00+00:00,115.55,116.75,115.17,116.03,76499234
2020-11-27 00:00:00+00:00,116.57,117.49,116.22,116.59,46691331
2020-11-30 00:00:00+00:00,116.97,120.97,116.81,119.05,169410176
2020-12-01 00:00:00+00:00,121.01,123.4693,120.01,122.72,125920963
2020-12-02 00:00:00+00:00,122.02,123.37,120.89,123.08,89004195
2020-12-03 00:00:00+00:00,123.52,123.78,122.21,122.94,78967630
2020-12-04 00:00:00+00:00,122.6,122.8608,121.52,122.25,78260421
2020-12-07 00:00:00+00:00,122.31,124.57,122.25,123.75,86711990
2020-12-08 00:00:00+00:00,124.37,124.98,123.09,124.38,82225512
2020-12-09 00:00:00+00:00,124.53,125.95,121.0,121.78,115089193
2020-12-10 00:00:00+00:00,120.5,123.87,120.15,123.24,81312170
2020-12-11 00:00:00+00:00,122.43,122.76,120.55,122.41,86939786
2020-12-14 00:00:00+00:00,122.6,123.35,121.54,121.78,79075988
2020-12-15 00:00:00+00:00,124.34,127.9,124.13,127.88,157572262
2020-12-16 00:00:00+00:00,127.41,128.37,126.56,127.81,98208591
2020-12-17 00:00:00+00:00,128.9,129.58,128.045,128.7,94359811
2020-12-18 00:00:00+00:00,128.96,129.1,126.12,126.655,192541496
2020-12-21 00:00:00+00:00,125.02,128.31,123.449,128.23,121251553
2020-12-22 00:00:00+00:00,131.61,134.405,129.65,131.88,169351825
2020-12-23 00:00:00+00:00,132.16,132.43,130.78,130.96,88223692
2020-12-24 00:00:00+00:00,131.32,133.46,131.1,131.97,54930064
2020-12-28 00:00:00+00:00,133.99,137.34,133.51,136.69,123124632
2020-12-29 00:00:00+00:00,138.05,138.789,134.3409,134.87,121047324
2020-12-30 00:00:00+00:00,135.58,135.99,133.4,133.72,96452124
2020-12-31 00:00:00+00:00,134.08,134.74,131.72,132.69,99116586
2021-01-04 00:00:00+00:00,133.52,133.6116,126.76,129.41,143301887
2021-01-05 00:00:00+00:00,128.89,131.74,128.43,131.01,97664898
2021-01-06 00:00:00+00:00,127.72,131.0499,126.382,126.6,155087970
2021-01-07 00:00:00+00:00,128.36,131.63,127.86,130.92,109578157
2021-01-08 00:00:00+00:00,132.43,132.63,130.23,132.05,105158245
2021-01-11 00:00:00+00:00,129.19,130.17,128.5,128.98,100620880
2021-01-12 00:00:00+00:00,128.5,129.69,126.86,128.8,90440255
2021-01-13 00:00:00+00:00,128.76,131.45,128.49,130.89,88636831
2021-01-14 00:00:00+00:00,130.8,131.0,128.76,128.91,90221755
2021-01-15 00:00:00+00:00,128.78,130.2242,127.0,127.14,111598531
2021-01-19 00:00:00+00:00,127.78,128.71,126.938,127.83,90757329
2021-01-20 00:00:00+00:00,128.66,132.49,128.55,132.03,104319489
2021-01-21 00:00:00+00:00,133.8,139.67,133.59,136.87,120529544
2021-01-22 00:00:00+00:00,136.28,139.85,135.02,139.07,114459360
2021-01-25 00:00:00+00:00,143.07,145.09,136.54,142.92,157611713
2021-01-26 00:00:00+00:00,143.6,144.3,141.37,143.16,98390555
2021-01-27 00:00:00+00:00,143.43,144.3,140.41,142.06,140843759
2021-01-28 00:00:00+00:00,139.52,141.99,136.7,137.09,142621128
2021-01-29 00:00:00+00:00,135.83,136.74,130.21,131.96,177523812
2021-02-01 00:00:00+00:00,133.75,135.38,130.93,134.14,106239823
2021-02-02 00:00:00+00:00,135.73,136.31,134.61,134.99,82266419
2021-02-03 00:00:00+00:00,135.76,135.77,133.61,133.94,89880937
2021-02-04 00:00:00+00:00,136.3,137.4,134.59,137.39,84183061
2021-02-05 00:00:00+00:00,137.35,137.42,135.86,136.76,75693830
2021-02-08 00:00:00+00:00,136.03,136.96,134.92,136.91,71297214
2021-02-09 00:00:00+00:00,136.62,137.877,135.85,136.01,75986989
2021-02-10 00:00:00+00:00,136.48,136.99,134.4,135.39,72647988
2021-02-11 00:00:00+00:00,135.9,136.39,133.77,135.13,64280029
2021-02-12 00:00:00+00:00,134.35,135.53,133.6921,135.37,60145130
2021-02-16 00:00:00+00:00,135.49,136.01,132.79,133.19,80576316
2021-02-17 00:00:00+00:00,131.25,132.22,129.47,130.84,97372199
2021-02-18 00:00:00+00:00,129.2,129.995,127.41,129.71,96856748
2021-02-19 00:00:00+00:00,130.24,130.71,128.8,129.87,87668834
2021-02-22 00:00:00+00:00,128.01,129.72,125.6,126.0,102886922
2021-02-23 00:00:00+00:00,123.76,126.71,118.39,125.86,158273022
2021-02-24 00:00:00+00:00,124.94,125.56,122.23,125.35,111039904
2021-02-25 00:00:00+00:00,124.68,126.4585,120.54,120.99,144766924
2021-02-26 00:00:00+00:00,122.59,124.85,121.2,121.26,163424672
2021-03-01 00:00:00+00:00,123.75,127.93,122.79,127.79,116307892
2021-03-02 00:00:00+00:00,128.41,128.72,125.01,125.12,102260945
2021-03-03 00:00:00+00:00,124.81,125.71,121.84,122.06,112966340
2021-03-04 00:00:00+00:00,121.75,123.6,118.62,120.13,178154975
2021-03-05 00:00:00+00:00,120.98,121.935,117.57,121.42,153766601
2021-03-08 00:00:00+00:00,120.93,121.0,116.21,116.36,154376610
2021-03-09 00:00:00+00:00,119.03,122.06,118.79,121.085,129525780
2021-03-10 00:00:00+00:00,121.69,122.17,119.45,119.98,111943326
2021-03-11 00:00:00+00:00,122.54,123.21,121.26,121.96,103026514
2021-03-12 00:00:00+00:00,120.4,121.17,119.16,121.03,88105050
2021-03-15 00:00:00+00:00,121.41,124.0,120.42,123.99,92590555
2021-03-16 00:00:00+00:00,125.7,127.22,124.715,125.57,115227936
2021-03-17 00:00:00+00:00,124.05,125.8599,122.336,124.76,111932636
2021-03-18 00:00:00+00:00,122.88,123.18,120.32,120.53,121469755
2021-03-19 00:00:00+00:00,119.9,121.43,119.675,119.99,185549522
2021-03-22 00:00:00+00:00,120.33,123.87,120.26,123.39,111912284
2021-03-23 00:00:00+00:00,123.33,124.24,122.14,122.54,95467142
2021-03-24 00:00:00+00:00,122.82,122.9,120.065,120.09,88530485
2021-03-25 00:00:00+00:00,119.54,121.66,119.0,120.59,98844681
2021-03-26 00:00:00+00:00,120.35,121.48,118.92,121.21,94071234
2021-03-29 00:00:00+00:00,121.65,122.58,120.7299,121.39,80819203
2021-03-30 00:00:00+00:00,120.11,120.4031,118.86,119.9,85671919
2021-03-31 00:00:00+00:00,121.65,123.52,121.15,122.15,118323826
2021-04-01 00:00:00+00:00,123.66,124.18,122.49,123.0,75089134
2021-04-05 00:00:00+00:00,123.87,126.1601,123.07,125.9,88651175
2021-04-06 00:00:00+00:00,126.5,127.13,125.65,126.21,80171253
2021-04-07 00:00:00+00:00,125.83,127.92,125.14,127.9,83466716
2021-04-08 00:00:00+00:00,128.95,130.39,128.52,130.36,88844591
2021-04-09 00:00:00+00:00,129.8,133.04,129.47,132.995,106686703
2021-04-12 00:00:00+00:00,132.52,132.85,130.63,131.24,91419983
2021-04-13 00:00:00+00:00,132.44,134.66,131.93,134.43,91266545
2021-04-14 00:00:00+00:00,134.94,135.0,131.655,132.03,87222782
2021-04-15 00:00:00+00:00,133.82,135.0,133.64,134.5,89347102
2021-04-16 00:00:00+00:00,134.3,134.67,133.28,134.16,84922386
2021-04-19 00:00:00+00:00,133.51,135.47,133.34,134.84,94264215
2021-04-20 00:00:00+00:00,135.02,135.53,131.81,133.11,94812349
2021-04-21 00:00:00+00:00,132.36,133.75,131.3001,133.5,68847136
2021-04-22 00:00:00+00:00,133.04,134.15,131.41,131.94,84566456
2021-04-23 00:00:00+00:00,132.16,135.12,132.16,134.32,78756779
2021-04-26 00:00:00+00:00,134.83,135.06,133.56,134.72,66905069
2021-04-27 00:00:00+00:00,135.01,135.41,134.11,134.39,66015804
2021-04-28 00:00:00+00:00,134.31,135.02,133.08,133.58,107760097
2021-04-29 00:00:00+00:00,136.47,137.07,132.45,133.48,151100953
2021-04-30 00:00:00+00:00,131.78,133.56,131.065,131.46,109839466
2021-05-03 00:00:00+00:00,132.04,134.07,131.83,132.54,75135100
2021-05-04 00:00:00+00:00,131.19,131.4899,126.7,127.85,137564718
2021-05-05 00:00:00+00:00,129.2,130.45,127.97,128.1,84000900
2021-05-06 00:00:00+00:00,127.89,129.75,127.13,129.74,78128334
