date,open,high,low,close,volume
2020-10-30 00:00:00+00:00,111.06,111.99,107.72,108.86,190573476
2020-11-02 00:00:00+00:00,109.11,110.68,107.32,108.77,122866899
2020-11-03 00:00:00+00:00,109.66,111.49,108.73,110.44,107624448
2020-11-04 00:00:00+00:00,114.14,115.59,112.35,114.95,138235482
2020-11-05 00:00:00+00:00,117.95,119.62,116.8686,119.03,126387074
2020-11-06 00:00:00+00:00,118.32,119.2,116.13,118.69,114457922
2020-11-09 00:00:00+00:00,120.5,121.99,116.05,116.32,154515315
2020-11-10 00:00:00+00:00,115.55,117.59,114.13,115.97,138023390
2020-11-11 00:00:00+00:00,117.19,119.63,116.44,119.49,112294954
2020-11-12 00:00:00+00:00,119.62,120.53,118.57,119.21,103350674
2020-11-13 00:00:00+00:00,119.44,119.6717,117.87,119.26,81688586
2020-11-16 00:00:00+00:00,118.92,120.99,118.146,120.3,91183018
2020-11-17 00:00:00+00:00,119.55,120.6741,118.96,119.39,74270973
2020-11-18 00:00:00+00:00,118.61,119.82,118.0,118.03,76322111
2020-11-19 00:00:00+00:00,117.59,119.06,116.81,118.64,74112972
2020-11-20 00:00:00+00:00,118.64,118.77,117.29,117.34,73604287
2020-11-23 00:00:00+00:00,117.18,117.6202,113.75,113.85,127959318
2020-11-24 00:00:00+00:00,113.91,115.85,112.59,115.17,113226248
2020-11-25 00:00:00+00:00,115.55,116.75,115.17,116.03,76499234
2020-11-27 00:00:00+00:00,116.57,117.49,116.22,116.59,46691331
2020-11-30 00:00:00+00:00,116.97,120.97,116.81,119.05,169410176
2020-12-01 00:00:00+00:00,121.01,123.4693,120.01,122.72,125920963
2020-12-02 00:00:00+00:00,122.02,123.37,120.89,123.08,89004195
2020-12-03 00:00:00+00:00,123.52,123.78,122.21,122.94,78967630
2020-12-04 00:00:00+00:00,122.6,122.8608,121.52,122.25,78260421
2020-12-07 00:00:00+00:00,122.31,124.57,122.25,123.75,86711990
2020-12-08 00:00:00+00:00,124.37,124.98,123.09,124.38,82225512
2020-12-09 00:00:00+00:00,124.53,125.95,121.0,121.78,115089193
2020-12-10 00:00:00+00:00,120.5,123.87,120.15,123.24,81312170
2020-12-11 00:00:00+00:00,122.43,122.76,120.55,122.41,86939786
2020-12-14 00:00:00+00:00,122.6,123.35,121.54,121.78,79075988
2020-12-15 00:00:00+00:00,124.34,127.9,124.13,127.88,157572262
2020-12-16 00:00:00+00:00,127.41,128.37,126.56,127.81,98208591
2020-12-17 00:00:00+00:00,128.9,129.58,128.045,128.7,94359811
2020-12-18 00:00:00+00:00,128.96,129.1,126.12,126.655,192541496
2020-12-21 00:00:00+00:00,125.02,128.31,123.449,128.23,121251553
2020-12-22 00:00:00+00:00,131.61,134.405,129.65,131.88,169351825
2020-12-23 00:00:00+00:00,132.16,132.43,130.78,130.96,88223692
2020-12-24 00:00:00+00:00,131.32,133.46,131.1,131.97,54930064
2020-12-28 00:00:00+00:00,133.99,137.34,133.51,136.69,123124632
2020-12-29 00:00:00+00:00,138.05,138.789,134.3409,134.87,121047324
2020-12-30 00:00:00+00:00,135.58,135.99,133.4,133.72,96452124
2020-12-31 00:00:00+00:00,134.08,134.74,131.72,132.69,99116586
2021-01-04 00:00:00+00:00,133.52,133.6116,126.76,129.41,143301887
2021-01-05 00:00:00+00:00,128.89,131.74,128.43,131.01,97664898
2021-01-06 00:00:00+00:00,127.72,131.0499,126.382,126.6,155087970
2021-01-07 00:00:00+00:00,128.36,131.63,127.86,130.92,109578157
2021-01-08 00:00:00+00:00,132.43,132.63,130.23,132.05,105158245
2021-01-11 00:00:00+00:00,129.19,130.17,128.5,128.98,100620880
2021-01-12 00:00:00+00:00,128.5,129.69,126.86,128.8,90440255
2021-01-13 00:00:00+00:00,128.76,131.45,128.49,130.89,88636831
2021-01-14 00:00:00+00:00,130.8,131.0,128.76,128.91,90221755
2021-01-15 00:00:00+00:00,128.78,130.2242,127.0,127.14,111598531
2021-01-19 00:00:00+00:00,127.78,128.71,126.938,127.83,90757329
2021-01-20 00:00:00+00:00,128.66,132.49,128.55,132.03,104319489
2021-01-21 00:00:00+00:00,133.8,139.67,133.59,136.87,120529544
2021-01-22 00:00:00+00:00,136.28,139.85,135.02,139.07,114459360
